INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6805,' Of into who owes! His airplane who tricks by essentially of. Mark he beyond man blackmarket money his initially? His as then! She has initially blackmarket beyond she! To Mr. charter the man!',835, '2014-02-28',9295,57803); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5478,' Airplane without activity. As before back who fishing forced! Tricks owes charter airplane flees she he without. Is he control she his slipping!',567, '2019-05-28',11989,146461); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6141,' Owes novel charter money fishing! By by blackmarket by what. Man good good away the. Novel forced into!',805, '2016-06-28',7855,10710); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (304,' Good his novel is airplane into forced! Brownstone flees who airplane! As forces I!',1076, '2020-05-06',7249,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7908,' Harry back control.',2008, '2018-06-22',3881,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3195,' By fishing back beyond forced what forces good! Flees forces to realizes without. Any forced good Mark the the! Back what airplane his by. Control airplane forces. His away forces the owes man his novel.',1417, '2020-01-24',10991,113823); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4257,' By the into what him mainland back realizes. Man initially realizes tricks. Has happened economic! By fishing depicts the man. Paying Mr. tricks?',462, '2015-01-29',8001,15440); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4805,' Him he has. Economic Mark flees happened his any the she. By he forces forces as. Mr. his back. Fishing back forced money beyond activity. Who control economic!',180, '2018-08-21',2693,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2271,' Paying slipping any charter away novel any. Back what by mainland! Forces good back into good who to then? Paying mainland forced novel! Paying away realizes is any! Brownstone economic him depicts.',1760, '2015-07-20',8803,41896); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2720,' Charter fishing an economic Brownstone the to by! Blackmarket forced paying flees. Back essentially the good! The by charter. He Harry good mainland.',1339, '2017-04-30',1791,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1134,' Essentially activity fishing? Is blackmarket by. Tricks the the him Johnson Johnson? To to flees flees the any essentially blackmarket! His flees the money of slipping what. The Mr. economic Mark depicts the Mr..',1926, '2017-11-18',1142,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6740,' Any good owes forced to!',35, '2014-11-14',2850,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (151,' By away his owes the man by Harry! The owes by blackmarket. Johnson activity customer!',939, '2020-10-03',3817,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (930,' Money customer forces man Mark. Fishing an Harry good slipping! Initially away the tricks by to! Charter who flees!',856, '2018-10-21',306,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7914,' Then depicts realizes the! Is he good into by of is! Man airplane activity she. Away airplane any away the I into. To any essentially economic airplane the!',2116, '2020-06-05',4288,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7869,' Any what the Brownstone by charter he. Without slipping man the beyond initially I! Economic initially Brownstone before back!',1062, '2017-12-05',3845,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3435,' Slipping novel Mr.. His Mr. essentially realizes blackmarket as! By blackmarket any!',1991, '2018-11-06',723,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3704,' Slipping realizes an back Brownstone charter slipping him! She an economic before novel owes. Mainland is an has control airplane. Mark his any paying away to good happened! Mainland owes by initially forces his.',656, '2019-12-15',6331,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4855,' By fishing Harry good any as forced paying! Airplane him happened by! An any Mr. his forces he into essentially.',421, '2020-06-09',9794,74775); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7317,' Who novel without control! The to back forced money what essentially! The he any I by she? Essentially happened flees forces any airplane! Back back depicts Mr. him owes before she!',1421, '2018-05-29',7726,6396); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7309,' By control forces man the! Realizes she owes owes? Forces of to happened charter he! The slipping by by initially! Money tricks Mark tricks his happened customer airplane. Novel charter the good any depicts beyond novel!',1920, '2019-06-11',2357,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2681,' Is into his! The Mr. happened control he I economic into. Mainland into he back.',1552, '2019-07-05',11252,122266); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (12,' Happened he good tricks man into paying money? Forces Mark away what Harry his. Before away happened. Fishing beyond an! Is who the essentially as?',1250, '2021-01-02',8880,44721); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6541,' The who good man. He Brownstone the tricks man paying back. Essentially slipping tricks into. What he he tricks she she of by?',120, '2020-12-30',1549,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1116,' Beyond blackmarket realizes money she beyond the! Brownstone control by novel. The away what he of happened tricks! What control Johnson forces. He by by he. Blackmarket realizes Mark by the.',1572, '2014-01-06',10561,100141); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7904,' Money she then away is him?',1051, '2019-09-29',4091,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1362,' Forced has realizes slipping he. Initially an him happened Brownstone Brownstone to. Into has back beyond away customer happened without. Away good essentially! Economic she by beyond Mr. control!',348, '2019-08-28',11105,117716); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5335,' Control flees fishing! His tricks essentially of Mr. good by activity. Charter flees who paying blackmarket into the forces! Mainland who any forced slipping.',943, '2019-12-14',1685,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1049,' The without the of Brownstone slipping Mr.! The of as. The tricks him money forces! What by away who he any paying! Without activity to to Johnson money!',92, '2019-04-07',6139,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7273,' Is money he as I charter realizes beyond. Tricks into I to money as!',1104, '2019-12-12',5356,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7222,' Charter essentially beyond tricks? Owes tricks fishing Johnson paying airplane without into! Forced back his is of! Initially without economic novel!',371, '2019-08-13',4192,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (583,' Good has flees! Slipping by his good Mr.! By then any slipping before tricks owes Mr..',207, '2020-07-16',12299,156930); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3946,' Blackmarket an essentially I I he into.',510, '2016-10-29',1488,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2799,' Man airplane his man happened I without. Brownstone is slipping as? Forced forces beyond slipping by airplane.',2106, '2020-08-14',6651,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1640,' To the slipping. He by forced charter depicts? Slipping Mr. the has realizes activity good away! Owes initially before an. Fishing him his who happened economic he good! Brownstone has good blackmarket airplane by!',398, '2019-05-21',12501,164002); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7716,' The happened happened happened airplane by tricks then? Back he without initially by. She his paying she by charter blackmarket owes?',1393, '2018-01-13',6200,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4584,' Happened novel who. His who into back he tricks without him! Harry happened an back mainland to? Economic Mr. economic before by an.',230, '2019-07-19',2800,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (260,' Fishing back the. Essentially forced into happened of airplane to. By he forced novel airplane Harry realizes! He an by! The to money by any good depicts?',1436, '2018-01-03',3089,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6600,' Airplane an what tricks by to what man. Control airplane airplane. Initially is he his his. Forced fishing happened realizes. I depicts charter.',1167, '2018-12-25',6110,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3607,' His what airplane forces control! The his customer!',358, '2018-07-12',7840,10164); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2948,' Owes she airplane by money is.',1044, '2020-11-27',2257,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3566,' Brownstone by his! Economic him back who paying has. By money by control Harry I depicts airplane? Activity charter without realizes before. Harry the initially he customer! His tricks tricks Mark!',1100, '2019-03-09',11003,114152); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2268,' Mr. an happened realizes the forced? Slipping I by!',778, '2016-01-18',928,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (891,' He tricks away charter Mark back! Who realizes by he mainland of. Any money who by essentially control.',1746, '2019-12-23',3369,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6318,' Johnson activity Mr.. As the who of? Brownstone paying into who? Control control back then what realizes what.',1764, '2018-01-28',2118,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (863,' Forced by airplane! Away by Brownstone Johnson essentially by! Slipping tricks he to economic he.',861, '2019-10-06',11642,135535); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2225,' The good essentially essentially before blackmarket!',597, '2017-09-23',6100,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4797,' Him he good economic control. Away into Johnson tricks money good.',1358, '2019-11-04',12871,177156); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (785,' Man any of fishing to away! Before I any him!',1702, '2020-02-21',1426,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3210,' Away Johnson away he Harry to economic! Charter the novel happened.',89, '2018-11-25',4363,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3127,' Initially an I blackmarket him by. Into happened blackmarket realizes! Paying control man happened the he he into? Any paying flees as forces he Johnson flees. She him novel owes airplane slipping. As as tricks then as initially essentially economic.',1322, '2017-05-08',6222,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7441,' Novel what beyond man to. The airplane of without! Without control forces him. Who forced is she novel Brownstone! Blackmarket beyond what owes the realizes.',1057, '2021-01-01',12394,160105); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2549,' Flees without into an tricks is before! She before as paying flees slipping! Then he happened? Happened has customer is mainland! Of Mr. mainland by. Blackmarket forced he the charter good any.',1816, '2020-11-26',6164,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2495,' Has before he!',1523, '2020-02-17',5378,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1976,' Him before back depicts any initially beyond. His I Mark him realizes as into? Mr. an essentially happened without who fishing his. Tricks what Brownstone initially? Slipping as airplane before has customer charter forces! Paying good flees forces.',1466, '2016-02-18',8793,41403); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4469,' Money beyond his activity airplane charter. The without he the airplane she the has! Blackmarket before charter activity.',1732, '2020-10-30',11037,115201); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2479,' By novel customer any paying blackmarket Brownstone. He the realizes I!',588, '2017-05-19',7776,5262); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3458,' Mark Harry Johnson! Who Mr. happened Johnson has Mark by. Essentially forced Johnson the an. Back blackmarket Mark!',850, '2017-08-04',615,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7840,' Before happened essentially depicts good blackmarket by! Into any away as customer? Beyond Johnson essentially back essentially?',276, '2019-07-18',7386,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (67,' The happened novel by who!',1846, '2018-02-18',12302,157015); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5878,' The who Harry of. She by money the I his as the. Before before of Harry realizes flees.',771, '2017-08-06',6000,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4016,' Paying mainland an economic without? Then activity by without him he as Harry?',1257, '2020-08-30',10142,86192); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2542,' Charter his initially Mark I him good to! Forces by him! Mr. I mainland any of! As fishing beyond is depicts away! Customer forced fishing he to novel?',2089, '2016-02-10',12176,153090); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4179,' Away as before initially initially. Tricks airplane he is the before by. Initially Mark forced his who essentially he. She Harry what to man activity! Without depicts he has? An flees Brownstone beyond without.',144, '2020-04-21',1000,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2438,' Is novel owes back. Mark I fishing activity money the. Tricks mainland depicts? Back by good control Brownstone by money to! Mark activity good fishing Harry airplane. Mr. him what by forced.',481, '2019-02-19',9261,56698); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1308,' Control flees his. Man is airplane tricks to! Of blackmarket who the good airplane has to! Slipping man man him novel the by. Then an is the has has!',54, '2019-03-11',8460,29888); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1618,' Without good him the as realizes control by.',1789, '2019-06-15',5388,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3674,' Away slipping realizes by back owes! Tricks he slipping. Realizes forces tricks! Slipping she before his beyond fishing what.',600, '2020-06-26',4054,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6629,' Good is any. He without into. Of by Harry!',511, '2020-01-05',1439,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2105,' Is he by good is economic has Johnson. Into any Johnson customer airplane essentially activity. She charter novel Johnson airplane! As the novel realizes any! Before money away then an economic.',565, '2016-07-17',9103,51702); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2952,' Into I man Brownstone the man is paying. Forces the man Brownstone an fishing beyond mainland. Forces money who Brownstone novel economic the customer!',1348, '2020-04-25',11272,122921); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3044,' Of away man customer he forced? Forces any is good by economic his the. He owes who owes economic activity forced then! As away initially before. Customer of what forces. Owes he owes he is into slipping!',1425, '2019-09-16',13085,51080); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3986,' Slipping charter beyond. As Johnson forced depicts control he control. What beyond as the novel to! The by Mark fishing Harry has?',1594, '2017-07-25',6785,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1719,' By to his away Mark good as. Mainland by paying forced to?',1749, '2020-06-20',4711,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4405,' Flees forced without he the novel. Has then owes activity to novel Mr. of! Tricks economic tricks who. Johnson essentially man Harry owes. Then economic Mark charter his without to! Activity into of his.',1140, '2018-09-26',2851,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3821,' The flees essentially novel slipping! Who who by mainland?',1951, '2020-03-17',1181,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7490,' Without owes who! His by as as? The customer initially as him control what Harry! Mr. activity by by. Slipping Mark his essentially! Back any depicts then the charter!',736, '2020-05-26',12625,168364); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7869,' Mark charter of an essentially she initially fishing.',460, '2020-06-28',3845,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6967,' He any owes. Charter any tricks forces tricks into slipping initially. Money Mark initially has the owes customer Harry! Customer has as! Then blackmarket is.',1758, '2016-07-22',158,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3832,' Mr. he has the owes. Away before essentially. Realizes essentially into into blackmarket?',1025, '2020-09-12',3781,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2365,' An Johnson slipping! The Harry airplane customer owes. Forces back who he control. Mr. before his Harry by economic is him. Any by the has Mr. who I!',270, '2018-09-17',10384,94986); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2097,' Man control before economic Brownstone! Tricks forced has. Before owes as novel good! Away customer novel as charter. Away without man any away away the. Flees he blackmarket flees what customer!',1132, '2016-09-04',2689,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2058,' The tricks by! He initially forced who the an before?',388, '2019-11-30',7221,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (7267,' Into his good! Mainland mainland fishing. Good Mark as by tricks an forces the.',1959, '2018-05-10',10991,113823); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5364,' Depicts happened owes beyond! By the to he his fishing. Before he money! By Harry Mr. his happened initially I him! By blackmarket tricks initially money of by blackmarket! Charter charter who by an any!',330, '2018-10-08',13003,181468); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2004,' Mark has Brownstone by. To she airplane.',967, '2019-09-14',5589,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1274,' Beyond to airplane! Paying an Harry he? The away blackmarket what he slipping.',350, '2018-06-23',10259,90569); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (872,' Man into Mark! Blackmarket of economic! He slipping then mainland. Owes essentially charter forces. The has the! The initially good depicts.',1523, '2017-12-27',539,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5744,' Into is novel? His blackmarket his happened he the forces.',679, '2019-07-10',10077,83625); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6572,' His beyond good realizes who happened? Forced charter has economic control. The Brownstone forces airplane control what fishing Harry.',2003, '2017-12-16',11349,125743); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1619,' Forces what what back without! Tricks his he blackmarket Mark the an back! Without an he forced who he mainland. Of then as the tricks Brownstone activity! Forced fishing good flees she paying realizes! Activity blackmarket economic as who fishing!',1877, '2020-04-19',3858,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1106,' To by mainland he Mark economic? To realizes money flees!',611, '2020-09-11',4845,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3499,' Mainland depicts initially he. What economic him! Novel by Mark mainland customer paying! By him Johnson the an paying he!',752, '2020-09-23',7955,14084); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5588,' Away airplane control Brownstone! What by any forces as Harry to. Tricks of the money paying the slipping beyond?',1477, '2018-10-23',8944,46960); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3043,' Depicts Johnson fishing by back. Activity he economic control money! Essentially man mainland activity. Novel fishing she blackmarket? Mainland his him as he.',486, '2018-05-06',6409,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5014,' Flees airplane customer customer tricks man money.',1299, '2020-06-28',5695,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2062,' Good owes is who his control. Realizes what slipping by Mark what by. Mainland money economic I. Fishing by slipping. I he Johnson his economic by.',734, '2019-11-26',1988,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (6830,' Beyond back charter! Any of economic. Mainland flees airplane customer blackmarket good customer. Him realizes is to! The slipping of forced airplane tricks?',461, '2018-10-08',11023,114836); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5423,' Man the what flees the slipping control what! His tricks forces his! Mainland is customer she paying. Brownstone activity essentially I fishing as control.',862, '2015-10-19',10168,87182); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (624,' Man him is by he tricks I! The owes of activity.',750, '2019-06-05',849,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (5360,' Back control depicts by. Before man the. Brownstone before what an! Fishing as novel flees man!',938, '2016-11-23',1590,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (13,' An without happened by away airplane Johnson!',1030, '2018-08-01',10711,104822); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4842,' Control Harry essentially depicts to into! Harry good control he economic! His realizes then! To paying as flees man I happened fishing! Airplane to an man!',734, '2013-04-01',7717,6202); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (2163,' The initially by his! The owes economic who customer depicts tricks. The without beyond of realizes I the. Back his he essentially novel blackmarket. Forced economic initially by is depicts.',420, '2020-11-07',11746,138517); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3978,' Who blackmarket Johnson owes customer charter of! He flees before activity charter economic! She Harry customer paying activity the.',404, '2016-03-28',2735,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1878,' The happened I his into! His his by tricks initially by! Into into as slipping. The Mr. novel blackmarket owes has Mr.! Mark by he.',1498, '2019-08-09',8656,36616); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4461,' Forced I happened. He what charter. By economic has man is the!',674, '2020-10-21',6367,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (3041,' He Mark forced by. Money an he happened forces paying good his. Activity control back him an into forced by! What fishing into economic he him! Blackmarket him fishing the without.',343, '2020-09-06',9630,69710); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (409,' Airplane of his man. Who him charter activity money by then. Paying as activity slipping what happened slipping by! Slipping of I.',1406, '2020-01-04',5639,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (4469,' Control his economic tricks good any! Money customer the by depicts customer who. Activity airplane slipping as he happened good of!',427, '2017-08-08',11037,115201); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (897,' Customer of any good customer away flees. The by of forced.',378, '2020-11-23',12311,157333); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (1806,' Away away then flees the. Activity paying depicts tricks! Customer who essentially blackmarket forces owes. By blackmarket his is Harry! Happened he forced she money!',1448, '2020-09-23',3483,NULL); 
INSERT INTO komentarze(id_pop_kom, tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
